order_id,product,client_id,order_date,money_spent
563,a,313,2017-02-14,20.9
563,a,313,2017-02-14,102.25
564,a,354,2017-01-07,332.05
564,a,354,2017-01-07,88.45
564,a,354,2017-01-07,146.29
564,a,354,2017-01-07,267.57
564,b,354,2017-01-07,87.31
564,a,354,2017-01-07,151.39
564,b,354,2017-01-07,226.72
565,a,456,2017-01-26,277.88
565,a,456,2017-01-26,158.1
566,a,6,2017-02-16,89.89
566,a,6,2017-02-16,103.23
566,c,6,2017-02-16,7.29
566,c,6,2017-02-16,73.08
567,a,362,2017-03-01,120.26
567,b,362,2017-03-01,142.57
567,a,362,2017-03-01,120.65
567,b,362,2017-03-01,58.69
568,b,139,2017-02-18,101.61
568,a,139,2017-02-18,8.96
568,a,139,2017-02-18,231.13
568,a,139,2017-02-18,225.28
568,a,139,2017-02-18,172.92
568,a,139,2017-02-18,175.59
568,b,139,2017-02-18,45.74
568,b,139,2017-02-18,178.18
568,a,139,2017-02-18,3.57
568,b,139,2017-02-18,39.92
569,a,183,2017-03-17,306.7
569,b,183,2017-03-17,152.27
569,b,183,2017-03-17,74.46
570,a,105,2017-04-05,196.04
570,a,105,2017-04-05,294.42
571,a,507,2017-03-12,302.96
571,b,507,2017-03-12,224.09
571,a,507,2017-03-12,446.88
571,b,507,2017-03-12,78.17
571,a,507,2017-03-12,55.19
572,a,202,2017-04-03,45.4
572,a,202,2017-04-03,48.29
572,c,202,2017-04-03,86.46
572,b,202,2017-04-03,124.82
573,a,194,2017-01-26,89.41
573,b,194,2017-01-26,79.53
573,a,194,2017-01-26,47.68
573,c,194,2017-01-26,116.56
574,a,120,2017-03-29,92.23
574,a,120,2017-03-29,11.71
575,a,401,2017-01-31,22.95
575,a,401,2017-01-31,8.32
575,a,401,2017-01-31,384.29
575,b,401,2017-01-31,0.67
575,b,401,2017-01-31,65.99
576,b,225,2017-02-13,8.79
576,c,225,2017-02-13,35.17
576,b,225,2017-02-13,48.53
576,a,225,2017-02-13,216.1
576,b,225,2017-02-13,31.49
577,a,452,2017-03-21,53.99
577,c,452,2017-03-21,48.39
577,a,452,2017-03-21,140.43
578,a,191,2017-02-26,133.28
578,a,191,2017-02-26,53.6
578,a,191,2017-02-26,102.49
579,b,18,2017-01-05,30.62
579,b,18,2017-01-05,207.85
580,a,507,2017-01-12,87.35
580,a,507,2017-01-12,123.91
580,a,507,2017-01-12,68.77
581,a,204,2017-03-14,125.14
581,a,204,2017-03-14,99.52
581,a,204,2017-03-14,49.09
581,b,204,2017-03-14,118.87
581,b,204,2017-03-14,22.73
581,b,204,2017-03-14,76.59
582,b,485,2017-02-03,45.49
582,a,485,2017-02-03,33.29
582,a,485,2017-02-03,32
582,a,485,2017-02-03,53.87
583,a,450,2017-03-17,444.62
583,a,450,2017-03-17,97.99
583,b,450,2017-03-17,163.8
583,a,450,2017-03-17,129.2
584,a,62,2017-03-25,76.58
584,a,62,2017-03-25,85.7
584,b,62,2017-03-25,152.65
584,a,62,2017-03-25,67.71
584,a,62,2017-03-25,79.6
584,a,62,2017-03-25,1.46
584,a,62,2017-03-25,20.77
584,a,62,2017-03-25,75.17
584,a,62,2017-03-25,2.9
585,c,507,2017-01-05,2.24
585,b,507,2017-01-05,158.58
585,a,507,2017-01-05,135.85
585,a,507,2017-01-05,57.85
586,b,97,2017-01-27,173.77
586,b,97,2017-01-27,420.54
586,c,97,2017-01-27,38.6
586,a,97,2017-01-27,171.69
587,a,491,2017-01-05,135.97
587,a,491,2017-01-05,6.67
587,c,491,2017-01-05,37.87
587,a,491,2017-01-05,23.6
588,a,540,2017-03-08,115.33
588,a,540,2017-03-08,40.96
588,a,540,2017-03-08,72.53
589,b,43,2017-01-15,7.03
589,a,43,2017-01-15,362.91
589,a,43,2017-01-15,44.13
589,a,43,2017-01-15,267.4
589,a,43,2017-01-15,31.17
590,a,144,2017-02-20,57.45
590,a,144,2017-02-20,27.22
590,a,144,2017-02-20,92.62
590,a,144,2017-02-20,21.08
591,a,432,2017-02-12,80
591,a,432,2017-02-12,42.3
591,b,432,2017-02-12,32.91
591,b,432,2017-02-12,132.46
591,b,432,2017-02-12,41.62
591,a,432,2017-02-12,0.01
591,b,432,2017-02-12,380.28
591,b,432,2017-02-12,7.05
591,a,432,2017-02-12,26.06
591,b,432,2017-02-12,7.77
592,a,24,2017-01-08,121.72
592,a,24,2017-01-08,29.77
592,a,24,2017-01-08,8.52
593,a,40,2017-02-17,24.49
593,a,40,2017-02-17,1.09
593,c,40,2017-02-17,89.5
594,a,71,2017-01-31,106.6
594,a,71,2017-01-31,153.5
594,a,71,2017-01-31,6.35
594,a,71,2017-01-31,30.9
594,c,71,2017-01-31,248.24
594,a,71,2017-01-31,151.49
595,a,395,2017-03-11,42.65
595,b,395,2017-03-11,314.33
596,a,433,2017-01-22,275.84
596,a,433,2017-01-22,79.57
596,c,433,2017-01-22,73.05
596,a,433,2017-01-22,137.21
597,c,443,2017-02-09,7.61
597,a,443,2017-02-09,222.85
597,a,443,2017-02-09,23.59
597,b,443,2017-02-09,78.86
599,b,487,2017-01-12,24.45
599,b,487,2017-01-12,153.06
599,c,487,2017-01-12,176.66
600,a,246,2017-02-07,6.78
600,b,246,2017-02-07,195.31
601,a,255,2017-02-24,2.64
601,a,255,2017-02-24,1.62
601,a,255,2017-02-24,87.29
602,a,343,2017-01-15,29.18
602,b,343,2017-01-15,154.13
602,a,343,2017-01-15,101.3
603,b,256,2017-03-15,89.58
603,a,256,2017-03-15,251.92
603,c,256,2017-03-15,121.69
603,a,256,2017-03-15,115.1
603,a,256,2017-03-15,4.57
603,a,256,2017-03-15,15.59
603,a,256,2017-03-15,12.8
603,a,256,2017-03-15,0.3
604,a,215,2017-03-26,100.53
604,b,215,2017-03-26,70.93
604,a,215,2017-03-26,5.48
604,a,215,2017-03-26,356.37
605,a,286,2017-02-16,15.4
605,a,286,2017-02-16,113.51
605,a,286,2017-02-16,22.53
605,a,286,2017-02-16,29.04
605,a,286,2017-02-16,32.98
605,b,286,2017-02-16,214.25
605,c,286,2017-02-16,56.29
605,b,286,2017-02-16,29.31
605,c,286,2017-02-16,35.27
605,a,286,2017-02-16,89.44
605,a,286,2017-02-16,38.33
605,a,286,2017-02-16,23.64
606,c,197,2017-03-15,54.91
606,a,197,2017-03-15,139.03
606,a,197,2017-03-15,137.49
606,a,197,2017-03-15,49.75
606,a,197,2017-03-15,134.89
606,a,197,2017-03-15,74.09
607,b,513,2017-01-09,126.34
607,b,513,2017-01-09,77.01
607,a,513,2017-01-09,230.83
608,b,266,2017-03-02,42.11
608,c,266,2017-03-02,344.21
609,a,205,2017-04-08,9.42
609,b,205,2017-04-08,15.81
609,a,205,2017-04-08,193.84
609,b,205,2017-04-08,102.78
609,a,205,2017-04-08,8.23
609,b,205,2017-04-08,36.63
609,c,205,2017-04-08,58.78
610,a,4,2017-03-04,372.15
610,a,4,2017-03-04,105.9
610,a,4,2017-03-04,426.19
610,a,4,2017-03-04,170
610,c,4,2017-03-04,252.43
611,a,489,2017-02-27,104.81
611,a,489,2017-02-27,34.07
611,b,489,2017-02-27,25.8
611,a,489,2017-02-27,253.21
612,a,169,2017-04-08,11.95
612,c,169,2017-04-08,21.66
612,a,169,2017-04-08,90.68
612,a,169,2017-04-08,105.88
613,b,349,2017-03-11,159.03
613,a,349,2017-03-11,62.6
613,a,349,2017-03-11,160.87
613,a,349,2017-03-11,97.77
613,b,349,2017-03-11,5.09
614,b,340,2017-03-26,59.28
614,a,340,2017-03-26,77.32
614,a,340,2017-03-26,70.05
614,a,340,2017-03-26,150.48
615,a,419,2017-01-06,32.85
615,a,419,2017-01-06,29.26
616,a,176,2017-03-06,14.8
616,a,176,2017-03-06,40.16
616,b,176,2017-03-06,92.64
617,a,351,2017-01-28,52.8
617,b,351,2017-01-28,43.42
617,c,351,2017-01-28,23.56
617,b,351,2017-01-28,69.45
618,a,478,2017-01-07,132.48
618,a,478,2017-01-07,96.03
618,a,478,2017-01-07,99.67
618,a,478,2017-01-07,27.82
618,a,478,2017-01-07,166.28
618,c,478,2017-01-07,47.33
618,c,478,2017-01-07,48.76
619,a,227,2017-01-11,199.03
619,a,227,2017-01-11,20.73
619,a,227,2017-01-11,2.55
619,b,227,2017-01-11,67.87
619,a,227,2017-01-11,20.07
620,b,414,2017-01-05,28.01
620,c,414,2017-01-05,194.07
620,b,414,2017-01-05,89.07
620,a,414,2017-01-05,9.91
620,a,414,2017-01-05,6.47
621,b,379,2017-01-08,659.16
622,a,544,2017-01-19,90
622,b,544,2017-01-19,85.32
622,c,544,2017-01-19,36.92
623,a,223,2017-02-18,50.8
623,b,223,2017-02-18,130.92
623,a,223,2017-02-18,188.94
624,a,153,2017-02-14,38.65
624,a,153,2017-02-14,349.01
624,b,153,2017-02-14,29.51
624,a,153,2017-02-14,152.07
624,a,153,2017-02-14,372.03
624,c,153,2017-02-14,54.85
624,a,153,2017-02-14,39.48
624,a,153,2017-02-14,73.03
625,c,372,2017-01-24,465.74
625,a,372,2017-01-24,88.69
625,a,372,2017-01-24,309.13
626,a,293,2017-03-20,218.75
626,a,293,2017-03-20,38.8
626,c,293,2017-03-20,528.94
626,a,293,2017-03-20,53.34
626,a,293,2017-03-20,2.35
627,a,100,2017-01-21,58.45
627,b,100,2017-01-21,84.39
627,a,100,2017-01-21,75.82
627,a,100,2017-01-21,245.84
627,a,100,2017-01-21,18.8
627,a,100,2017-01-21,307.25
628,a,211,2017-01-19,377.01
628,b,211,2017-01-19,128.05
628,a,211,2017-01-19,173.62
628,a,211,2017-01-19,81.1
628,a,211,2017-01-19,0.28
628,b,211,2017-01-19,60.26
629,a,364,2017-03-01,52.83
629,a,364,2017-03-01,97.15
630,b,450,2017-01-28,32.15
630,b,450,2017-01-28,245.24
630,c,450,2017-01-28,51.59
630,b,450,2017-01-28,22.93
631,a,50,2017-02-17,113.33
631,b,50,2017-02-17,104.41
631,a,50,2017-02-17,67.23
632,a,502,2017-01-09,56.11
632,a,502,2017-01-09,14.34
633,a,178,2017-04-08,103.86
633,b,178,2017-04-08,127.5
633,a,178,2017-04-08,4.98
633,a,178,2017-04-08,22.31
633,a,178,2017-04-08,28.92
634,a,74,2017-02-26,167.91
634,b,74,2017-02-26,5.27
634,a,74,2017-02-26,164.11
634,b,74,2017-02-26,11.6
634,c,74,2017-02-26,4.58
634,a,74,2017-02-26,206.35
634,a,74,2017-02-26,55.69
635,c,38,2017-04-03,3.11
635,b,38,2017-04-03,92.24
635,a,38,2017-04-03,53.55
636,a,516,2017-02-25,131.7
636,c,516,2017-02-25,251.05
636,b,516,2017-02-25,51.55
637,a,387,2017-03-16,159.87
637,b,387,2017-03-16,134.66
637,a,387,2017-03-16,317.83
637,b,387,2017-03-16,92.13
638,b,479,2017-02-23,96.04
638,c,479,2017-02-23,64.23
638,a,479,2017-02-23,178.72
638,a,479,2017-02-23,103.12
639,a,545,2017-03-10,59.59
639,c,545,2017-03-10,23.74
639,a,545,2017-03-10,61.81
639,a,545,2017-03-10,201.99
640,a,521,2017-01-05,122.84
640,b,521,2017-01-05,92.49
640,c,521,2017-01-05,181.6
641,b,258,2017-02-28,22.64
641,a,258,2017-02-28,88
641,a,258,2017-02-28,93.85
641,b,258,2017-02-28,30.62
641,b,258,2017-02-28,47.86
642,a,474,2017-02-28,68.47
642,c,474,2017-02-28,203.42
642,a,474,2017-02-28,90.47
642,c,474,2017-02-28,344.98
643,b,112,2017-02-24,215
643,a,112,2017-02-24,22.46
643,a,112,2017-02-24,6.17
643,a,112,2017-02-24,55.83
644,c,538,2017-03-31,0.41
644,a,538,2017-03-31,5.07
645,a,23,2017-01-08,14.75
645,a,23,2017-01-08,36.91
646,a,128,2017-01-14,116.63
646,a,128,2017-01-14,28.25
646,a,128,2017-01-14,25.78
646,b,128,2017-01-14,34.57
646,b,128,2017-01-14,243.9
647,a,12,2017-03-28,58.53
647,a,12,2017-03-28,49.17
647,a,12,2017-03-28,40.39
647,a,12,2017-03-28,24.79
647,b,12,2017-03-28,466.84
647,b,12,2017-03-28,297.09
648,b,445,2017-01-31,205.7
648,a,445,2017-01-31,371.64
649,a,310,2017-02-05,95.05
649,a,310,2017-02-05,74.8
649,a,310,2017-02-05,51.47
649,a,310,2017-02-05,459.27
650,a,491,2017-03-20,76.86
650,b,491,2017-03-20,67.75
650,a,491,2017-03-20,142.81
650,b,491,2017-03-20,83.64
651,b,332,2017-03-30,195.04
651,b,332,2017-03-30,137.25
652,a,498,2017-02-08,203.61
652,a,498,2017-02-08,74.86
652,b,498,2017-02-08,55.66
652,a,498,2017-02-08,414.12
652,a,498,2017-02-08,12.2
652,b,498,2017-02-08,0.32
652,a,498,2017-02-08,123.7
653,b,411,2017-02-12,17.06
653,b,411,2017-02-12,351.36
653,a,411,2017-02-12,28.44
653,a,411,2017-02-12,49.65
653,a,411,2017-02-12,51.24
653,c,411,2017-02-12,33.57
654,c,533,2017-04-07,178.11
654,a,533,2017-04-07,93.11
654,a,533,2017-04-07,28.18
654,b,533,2017-04-07,108.65
654,b,533,2017-04-07,30.74
655,a,434,2017-02-10,9.73
656,a,297,2017-04-10,27.46
656,b,297,2017-04-10,25.4
656,a,297,2017-04-10,213.62
656,a,297,2017-04-10,71.66
656,b,297,2017-04-10,126.32
656,c,297,2017-04-10,94.92
656,c,297,2017-04-10,44.38
657,a,323,2017-01-27,165.25
657,a,323,2017-01-27,131.62
658,c,307,2017-02-02,367.79
658,b,307,2017-02-02,29.76
658,a,307,2017-02-02,76.52
658,a,307,2017-02-02,64.84
659,a,546,2017-01-20,193.7
659,c,546,2017-01-20,106.28
659,a,546,2017-01-20,226.26
660,b,416,2017-03-03,39.16
660,a,416,2017-03-03,90.45
660,c,416,2017-03-03,420.44
661,b,184,2017-03-31,146.92
661,b,184,2017-03-31,104.3
662,a,304,2017-03-21,32.79
662,a,304,2017-03-21,41.71
662,a,304,2017-03-21,68.94
662,c,304,2017-03-21,316.37
662,a,304,2017-03-21,129.86
662,a,304,2017-03-21,12.79
662,c,304,2017-03-21,71.57
662,c,304,2017-03-21,58.33
662,a,304,2017-03-21,100.44
663,c,263,2017-04-01,11.47
663,b,263,2017-04-01,183.24
663,c,263,2017-04-01,187.86
663,c,263,2017-04-01,0.39
664,a,83,2017-04-07,27.55
664,b,83,2017-04-07,269.94
664,a,83,2017-04-07,28.51
665,a,532,2017-03-29,3.79
665,b,532,2017-03-29,204.7
666,c,428,2017-03-29,65.43
666,a,428,2017-03-29,1.95
667,b,560,2017-01-20,1.15
667,b,560,2017-01-20,83.09
667,a,560,2017-01-20,104.2
667,a,560,2017-01-20,222.2
668,a,534,2017-04-08,22.67
668,a,534,2017-04-08,83.05
669,a,473,2017-03-26,95.27
669,c,473,2017-03-26,4.39
669,b,473,2017-03-26,16.29
669,a,473,2017-03-26,1.3
670,a,297,2017-02-09,117.83
670,a,297,2017-02-09,15.39
671,b,365,2017-02-21,167.11
671,a,365,2017-02-21,25.81
671,a,365,2017-02-21,437.43
672,a,483,2017-01-05,228.08
672,a,483,2017-01-05,83.94
672,b,483,2017-01-05,252.17
673,a,211,2017-04-01,86.7
673,a,211,2017-04-01,64.91
673,c,211,2017-04-01,130.3
673,a,211,2017-04-01,17.53
673,a,211,2017-04-01,3.58
673,a,211,2017-04-01,124.81
673,a,211,2017-04-01,20.06
673,b,211,2017-04-01,125.66
674,a,55,2017-01-12,84.93
675,b,88,2017-03-20,52.96
675,a,88,2017-03-20,78.12
675,c,88,2017-03-20,32.03
676,a,297,2017-02-02,13.01
676,a,297,2017-02-02,93.38
677,a,238,2017-01-12,75.01
677,a,238,2017-01-12,41.87
677,c,238,2017-01-12,26.21
677,a,238,2017-01-12,85.02
677,a,238,2017-01-12,84.73
678,b,399,2017-03-31,21.41
678,a,399,2017-03-31,12.63
678,c,399,2017-03-31,31.9
678,b,399,2017-03-31,26.48
679,a,542,2017-03-19,118.89
680,b,243,2017-02-01,34.58
680,a,243,2017-02-01,99.67
680,a,243,2017-02-01,374.96
681,a,307,2017-03-16,152.63
681,b,307,2017-03-16,71.61
681,a,307,2017-03-16,7.87
681,c,307,2017-03-16,20.99
681,b,307,2017-03-16,153.19
682,a,159,2017-02-05,27.04
682,a,159,2017-02-05,27.33
682,a,159,2017-02-05,220.11
682,a,159,2017-02-05,65.06
682,a,159,2017-02-05,230.19
683,a,380,2017-02-08,28.55
683,a,380,2017-02-08,102.3
684,a,525,2017-03-20,52.92
684,a,525,2017-03-20,129.33
684,a,525,2017-03-20,133.01
685,b,526,2017-04-05,163.45
685,c,526,2017-04-05,93.81
685,b,526,2017-04-05,101.42
685,b,526,2017-04-05,105.88
685,b,526,2017-04-05,163.48
685,b,526,2017-04-05,71.09
685,b,526,2017-04-05,18.64
685,a,526,2017-04-05,46.64
686,a,419,2017-03-24,54.56
686,a,419,2017-03-24,73.27
686,b,419,2017-03-24,32.95
686,b,419,2017-03-24,182.44
686,a,419,2017-03-24,40.58
687,c,174,2017-03-19,25.3
687,a,174,2017-03-19,75.1
687,c,174,2017-03-19,174.94
687,b,174,2017-03-19,122.45
688,b,292,2017-02-04,108.37
688,a,292,2017-02-04,24.68
688,a,292,2017-02-04,20.14
688,a,292,2017-02-04,123.65
689,b,405,2017-02-20,78.39
689,a,405,2017-02-20,160.01
689,b,405,2017-02-20,80.9
690,a,36,2017-02-03,103.8
690,b,36,2017-02-03,103.02
690,b,36,2017-02-03,245.42
690,c,36,2017-02-03,126.26
691,a,359,2017-03-20,54.47
691,a,359,2017-03-20,133.06
691,a,359,2017-03-20,74.46
691,c,359,2017-03-20,90.14
691,a,359,2017-03-20,62.35
692,b,287,2017-02-22,42.63
692,a,287,2017-02-22,21.84
692,a,287,2017-02-22,47.96
692,b,287,2017-02-22,5.9
693,c,361,2017-03-30,5.1
693,a,361,2017-03-30,103.71
693,c,361,2017-03-30,60.24
693,a,361,2017-03-30,178.04
693,a,361,2017-03-30,30.25
693,a,361,2017-03-30,17.65
693,b,361,2017-03-30,388.62
694,a,250,2017-03-06,115.81
694,b,250,2017-03-06,57.15
694,c,250,2017-03-06,209.97
694,a,250,2017-03-06,213.1
694,a,250,2017-03-06,8.11
694,a,250,2017-03-06,102.82
694,a,250,2017-03-06,6.38
694,c,250,2017-03-06,73.52
695,b,501,2017-04-02,120.93
696,b,437,2017-02-17,119.37
696,b,437,2017-02-17,75.22
696,a,437,2017-02-17,0.12
696,a,437,2017-02-17,175.9
696,a,437,2017-02-17,115.57
696,a,437,2017-02-17,19.7
696,a,437,2017-02-17,99.75
696,a,437,2017-02-17,57.25
697,b,240,2017-03-21,159.03
697,a,240,2017-03-21,60.28
697,b,240,2017-03-21,130.76
698,b,64,2017-03-23,235.66
698,a,64,2017-03-23,101.05
698,a,64,2017-03-23,14.48
698,b,64,2017-03-23,45.08
699,a,3,2017-02-21,92.01
699,a,3,2017-02-21,36.28
699,c,3,2017-02-21,261.43
699,a,3,2017-02-21,43.65
699,c,3,2017-02-21,181.74
699,a,3,2017-02-21,64.74
699,a,3,2017-02-21,88.57
700,a,442,2017-01-17,35.28
700,b,442,2017-01-17,16.61
700,a,442,2017-01-17,36.47
701,c,399,2017-03-05,63.31
701,a,399,2017-03-05,25.4
701,b,399,2017-03-05,58.64
701,a,399,2017-03-05,83.86
701,c,399,2017-03-05,94.57
701,b,399,2017-03-05,4.13
702,a,297,2017-01-06,65.59
702,b,297,2017-01-06,104.58
702,b,297,2017-01-06,77.29
702,a,297,2017-01-06,232.81
702,c,297,2017-01-06,49.21
702,b,297,2017-01-06,118.02
703,c,521,2017-02-09,73.76
703,a,521,2017-02-09,20.25
703,a,521,2017-02-09,6.19
703,b,521,2017-02-09,59.64
704,a,493,2017-03-29,8.9
704,c,493,2017-03-29,123.1
704,a,493,2017-03-29,210.42
705,a,310,2017-03-25,113.99
706,a,51,2017-01-18,20.61
706,c,51,2017-01-18,11.01
707,c,531,2017-01-13,49.43
707,a,531,2017-01-13,355.6
707,a,531,2017-01-13,168.86
707,c,531,2017-01-13,332.15
708,a,199,2017-03-30,77.43
708,a,199,2017-03-30,34.21
709,a,324,2017-02-14,123.29
709,a,324,2017-02-14,125.25
709,b,324,2017-02-14,42.32
709,c,324,2017-02-14,45.63
709,b,324,2017-02-14,38.49
710,a,167,2017-03-30,141.85
710,a,167,2017-03-30,303.14
710,c,167,2017-03-30,30.46
710,a,167,2017-03-30,241.43
710,b,167,2017-03-30,77.31
711,a,556,2017-01-12,287.24
711,a,556,2017-01-12,5.21
711,b,556,2017-01-12,47.48
711,a,556,2017-01-12,25.43
712,a,492,2017-03-01,135.52
712,a,492,2017-03-01,217.27
713,b,358,2017-01-21,79.75
714,a,228,2017-03-25,87.17
714,a,228,2017-03-25,8.26
714,a,228,2017-03-25,43.56
714,a,228,2017-03-25,44.64
714,a,228,2017-03-25,152.4
714,c,228,2017-03-25,134.59
714,b,228,2017-03-25,150.43
715,a,491,2017-03-31,246.13
715,a,491,2017-03-31,21.02
715,a,491,2017-03-31,14.72
715,b,491,2017-03-31,138.92
715,c,491,2017-03-31,72.1
716,b,337,2017-04-07,74.84
716,a,337,2017-04-07,244.52
716,a,337,2017-04-07,51.5
716,a,337,2017-04-07,41.44
717,a,536,2017-01-21,380.97
717,c,536,2017-01-21,291.37
717,a,536,2017-01-21,32.68
717,b,536,2017-01-21,6.97
718,b,541,2017-02-04,181.9
718,b,541,2017-02-04,214.38
719,b,437,2017-01-10,193.94
719,c,437,2017-01-10,149.76
719,c,437,2017-01-10,0.14
719,a,437,2017-01-10,267.48
719,a,437,2017-01-10,258.27
719,c,437,2017-01-10,427.6
719,a,437,2017-01-10,167.27
720,b,392,2017-02-24,61.5
720,a,392,2017-02-24,11.07
720,a,392,2017-02-24,258.9
720,b,392,2017-02-24,116.5
720,a,392,2017-02-24,307.82
721,a,133,2017-01-03,273.49
721,a,133,2017-01-03,8.04
722,a,281,2017-02-23,100.41
722,a,281,2017-02-23,190.29
722,b,281,2017-02-23,12.77
722,a,281,2017-02-23,241.22
722,c,281,2017-02-23,61.52
723,a,378,2017-01-03,14.62
723,a,378,2017-01-03,63.62
723,a,378,2017-01-03,243.97
723,b,378,2017-01-03,40.02
724,b,483,2017-03-08,262.68
724,a,483,2017-03-08,9.23
724,a,483,2017-03-08,264.25
724,a,483,2017-03-08,152.26
724,a,483,2017-03-08,29.81
724,b,483,2017-03-08,56.71
725,b,195,2017-04-03,14.52
725,a,195,2017-04-03,232.83
725,b,195,2017-04-03,113.94
726,b,552,2017-03-10,91.16
726,a,552,2017-03-10,55.72
726,b,552,2017-03-10,40.14
726,b,552,2017-03-10,35.05
726,a,552,2017-03-10,18.82
726,b,552,2017-03-10,462.95
726,b,552,2017-03-10,19.65
727,b,387,2017-02-27,37.63
727,a,387,2017-02-27,37.42
727,a,387,2017-02-27,4.49
728,a,66,2017-03-20,44.1
728,b,66,2017-03-20,143.5
728,a,66,2017-03-20,34.81
728,a,66,2017-03-20,16.08
728,a,66,2017-03-20,48.22
728,c,66,2017-03-20,145.8
729,a,512,2017-04-06,139.41
729,a,512,2017-04-06,25.54
729,c,512,2017-04-06,102.27
729,b,512,2017-04-06,32.41
729,b,512,2017-04-06,89.47
729,a,512,2017-04-06,83.47
729,b,512,2017-04-06,31.52
730,b,34,2017-03-16,89.24
730,a,34,2017-03-16,154.14
730,c,34,2017-03-16,23.94
731,a,147,2017-01-22,2.78
731,a,147,2017-01-22,74.53
732,b,350,2017-02-25,61.69
732,a,350,2017-02-25,57.04
732,c,350,2017-02-25,50.9
732,a,350,2017-02-25,231.55
732,a,350,2017-02-25,231.87
733,a,202,2017-01-10,71.02
733,a,202,2017-01-10,24.94
733,a,202,2017-01-10,47.16
734,c,454,2017-03-15,16
734,c,454,2017-03-15,73.96
734,a,454,2017-03-15,22.59
734,c,454,2017-03-15,13.03
734,a,454,2017-03-15,181.98
734,a,454,2017-03-15,35.04
735,a,94,2017-01-18,185.77
735,a,94,2017-01-18,162.51
735,c,94,2017-01-18,122.09
735,a,94,2017-01-18,256.1
735,a,94,2017-01-18,54.76
736,a,36,2017-03-13,55.88
736,a,36,2017-03-13,15.47
736,b,36,2017-03-13,148.52
737,b,130,2017-02-26,318.91
737,a,130,2017-02-26,234.86
737,a,130,2017-02-26,52.41
738,b,147,2017-01-04,31.41
738,c,147,2017-01-04,4.05
738,b,147,2017-01-04,100.75
738,a,147,2017-01-04,50.18
738,a,147,2017-01-04,33.65
739,c,97,2017-01-04,243.69
739,c,97,2017-01-04,162.1
739,a,97,2017-01-04,193.64
739,a,97,2017-01-04,124.85
739,a,97,2017-01-04,190.28
740,c,192,2017-02-11,129.71
740,a,192,2017-02-11,59.13
740,b,192,2017-02-11,221.16
741,b,421,2017-01-07,163.96
741,b,421,2017-01-07,94.07
741,a,421,2017-01-07,4.58
741,b,421,2017-01-07,13.56
742,a,20,2017-01-21,62.54
742,a,20,2017-01-21,105.31
742,a,20,2017-01-21,265.34
742,b,20,2017-01-21,1.24
742,a,20,2017-01-21,231.77
742,b,20,2017-01-21,54.22
742,b,20,2017-01-21,39.06
742,b,20,2017-01-21,525.76
742,b,20,2017-01-21,81.58
743,a,71,2017-02-02,19.87
743,b,71,2017-02-02,40.9
743,c,71,2017-02-02,30.74
743,b,71,2017-02-02,124.15
744,b,10,2017-03-17,34.75
744,a,10,2017-03-17,27.01
744,b,10,2017-03-17,88.28
744,a,10,2017-03-17,2.96
744,a,10,2017-03-17,215.61
744,a,10,2017-03-17,35.85
746,a,19,2017-01-06,79.98
746,a,19,2017-01-06,64.4
746,a,19,2017-01-06,41.72
746,a,19,2017-01-06,43.78
746,a,19,2017-01-06,44.75
746,a,19,2017-01-06,41.17
747,a,456,2017-02-16,108.47
747,a,456,2017-02-16,90.71
747,a,456,2017-02-16,37.61
747,a,456,2017-02-16,15.35
748,a,48,2017-03-21,150.31
748,c,48,2017-03-21,103.01
748,b,48,2017-03-21,125.99
748,a,48,2017-03-21,198.11
748,c,48,2017-03-21,47.82
748,b,48,2017-03-21,50.6
749,a,451,2017-01-24,88.76
749,c,451,2017-01-24,116.82
749,a,451,2017-01-24,151.91
749,a,451,2017-01-24,11.24
749,a,451,2017-01-24,98.54
750,b,249,2017-02-05,9.13
750,b,249,2017-02-05,23.58
750,a,249,2017-02-05,57.03
750,a,249,2017-02-05,60.4
751,a,366,2017-02-13,19.28
752,b,254,2017-02-13,27.97
752,a,254,2017-02-13,16.27
752,c,254,2017-02-13,17.05
753,b,121,2017-01-04,32.08
753,a,121,2017-01-04,32.68
753,a,121,2017-01-04,130.2
753,b,121,2017-01-04,144.41
753,a,121,2017-01-04,68.64
753,b,121,2017-01-04,91.26
754,c,380,2017-02-19,11.75
754,b,380,2017-02-19,58.32
754,a,380,2017-02-19,72.27
755,b,349,2017-01-06,67.59
755,a,349,2017-01-06,23.38
755,b,349,2017-01-06,13.58
756,a,551,2017-03-24,59.3
756,a,551,2017-03-24,10.39
756,b,551,2017-03-24,17.9
756,a,551,2017-03-24,26.07
756,a,551,2017-03-24,100.85
756,b,551,2017-03-24,119.05
757,c,53,2017-03-17,31.53
757,a,53,2017-03-17,42.4
757,b,53,2017-03-17,124.37
757,a,53,2017-03-17,70.25
757,a,53,2017-03-17,68.49
758,b,14,2017-02-24,70.95
760,a,337,2017-02-22,18.75
760,a,337,2017-02-22,16.97
760,a,337,2017-02-22,0.5
760,a,337,2017-02-22,69.48
761,a,317,2017-03-02,146.11
761,a,317,2017-03-02,306.31
761,b,317,2017-03-02,8.12
761,c,317,2017-03-02,228.67
761,a,317,2017-03-02,45.47
761,b,317,2017-03-02,9.56
761,c,317,2017-03-02,3.4
762,b,281,2017-01-04,14.52
762,c,281,2017-01-04,55.01
762,a,281,2017-01-04,140.77
762,a,281,2017-01-04,25.76
